site,ssp,period,variable,ens_mean
Pohang_Plant,ssp585,mid,etccdi_rx1day,48.64
Pohang_Plant,ssp585,mid,etccdi_rx5day,80.63
Pohang_Plant,ssp585,mid,etccdi_sdii,15.63
Pohang_Plant,ssp585,mid,etccdi_su,49.0
Pohang_Plant,ssp585,mid,etccdi_tnn,9.11
Pohang_Plant,ssp585,mid,etccdi_tr,76.4
Pohang_Plant,ssp585,mid,etccdi_txx,21.23
Pohang_Plant,ssp585,mid,etccdi_wbgt,15.15
Pohang_Plant,ssp585,mid,etccdi_wsdi,44.6
Pohang_Plant,ssp585,near,etccdi_cdd,27.2
Pohang_Plant,ssp585,near,etccdi_cwd,5.7
Pohang_Plant,ssp585,near,etccdi_fd,9.2
Pohang_Plant,ssp585,near,etccdi_r95p,386.84
Pohang_Plant,ssp585,near,etccdi_rx1day,41.36
Pohang_Plant,ssp585,near,etccdi_rx5day,71.63
Pohang_Plant,ssp585,near,etccdi_sdii,14.13
Pohang_Plant,ssp585,near,etccdi_su,21.7
Pohang_Plant,ssp585,near,etccdi_tnn,7.55
Pohang_Plant,ssp585,near,etccdi_tr,49.3
Pohang_Plant,ssp585,near,etccdi_txx,19.74
Pohang_Plant,ssp585,near,etccdi_wbgt,13.68
Pohang_Plant,ssp585,near,etccdi_wsdi,19.0
Saehan_Recycle,ssp126,baseline,etccdi_cdd,29.7
Saehan_Recycle,ssp126,baseline,etccdi_cwd,5.8
Saehan_Recycle,ssp126,baseline,etccdi_fd,6.8
Saehan_Recycle,ssp126,baseline,etccdi_r95p,380.08
Saehan_Recycle,ssp126,baseline,etccdi_rx1day,39.0
Saehan_Recycle,ssp126,baseline,etccdi_rx5day,61.55
Saehan_Recycle,ssp126,baseline,etccdi_sdii,13.26
Saehan_Recycle,ssp126,baseline,etccdi_su,0.0
Saehan_Recycle,ssp126,baseline,etccdi_tnn,7.34
Saehan_Recycle,ssp126,baseline,etccdi_tr,9.1
Saehan_Recycle,ssp126,baseline,etccdi_txx,17.38
Saehan_Recycle,ssp126,baseline,etccdi_wbgt,12.27
Saehan_Recycle,ssp126,baseline,etccdi_wsdi,3.9
Saehan_Recycle,ssp126,end,etccdi_cdd,37.5
Saehan_Recycle,ssp126,end,etccdi_cwd,5.8
Saehan_Recycle,ssp126,end,etccdi_fd,3.6
Saehan_Recycle,ssp126,end,etccdi_r95p,441.88
Saehan_Recycle,ssp126,end,etccdi_rx1day,36.97
Saehan_Recycle,ssp126,end,etccdi_rx5day,61.38
Saehan_Recycle,ssp126,end,etccdi_sdii,14.11
Saehan_Recycle,ssp126,end,etccdi_su,2.7
Saehan_Recycle,ssp126,end,etccdi_tnn,8.78
Saehan_Recycle,ssp126,end,etccdi_tr,38.3
Saehan_Recycle,ssp126,end,etccdi_txx,18.77
Saehan_Recycle,ssp126,end,etccdi_wbgt,13.57
Saehan_Recycle,ssp126,end,etccdi_wsdi,38.8
Saehan_Recycle,ssp126,far,etccdi_cdd,33.6
Saehan_Recycle,ssp126,far,etccdi_cwd,5.7
Saehan_Recycle,ssp126,far,etccdi_fd,1.6
Saehan_Recycle,ssp126,far,etccdi_r95p,292.22
Saehan_Recycle,ssp126,far,etccdi_rx1day,34.88
Saehan_Recycle,ssp126,far,etccdi_rx5day,56.01
Saehan_Recycle,ssp126,far,etccdi_sdii,12.43
Saehan_Recycle,ssp126,far,etccdi_su,4.6
Saehan_Recycle,ssp126,far,etccdi_tnn,8.79
Saehan_Recycle,ssp126,far,etccdi_tr,48.0
Saehan_Recycle,ssp126,far,etccdi_txx,18.99
Saehan_Recycle,ssp126,far,etccdi_wbgt,13.77
Saehan_Recycle,ssp126,far,etccdi_wsdi,44.4
Saehan_Recycle,ssp126,mid,etccdi_cdd,35.2
Saehan_Recycle,ssp126,mid,etccdi_cwd,5.3
Saehan_Recycle,ssp126,mid,etccdi_fd,3.0
Saehan_Recycle,ssp126,mid,etccdi_r95p,239.91
Saehan_Recycle,ssp126,mid,etccdi_rx1day,33.09
Saehan_Recycle,ssp126,mid,etccdi_rx5day,52.19
Saehan_Recycle,ssp126,mid,etccdi_sdii,11.3
Saehan_Recycle,ssp126,mid,etccdi_su,6.0
Saehan_Recycle,ssp126,mid,etccdi_tnn,8.62
Saehan_Recycle,ssp126,mid,etccdi_tr,46.4
Saehan_Recycle,ssp126,mid,etccdi_txx,18.94
Saehan_Recycle,ssp126,mid,etccdi_wbgt,13.62
Saehan_Recycle,ssp126,mid,etccdi_wsdi,48.0
Saehan_Recycle,ssp126,near,etccdi_cdd,38.8
Saehan_Recycle,ssp126,near,etccdi_cwd,5.2
Saehan_Recycle,ssp126,near,etccdi_fd,2.5
Saehan_Recycle,ssp126,near,etccdi_r95p,356.43
Saehan_Recycle,ssp126,near,etccdi_rx1day,37.81
Saehan_Recycle,ssp126,near,etccdi_rx5day,59.16
Saehan_Recycle,ssp126,near,etccdi_sdii,13.04
Saehan_Recycle,ssp126,near,etccdi_su,0.5
Saehan_Recycle,ssp126,near,etccdi_tnn,7.95
Saehan_Recycle,ssp126,near,etccdi_tr,23.7
Saehan_Recycle,ssp126,near,etccdi_txx,18.11
Saehan_Recycle,ssp126,near,etccdi_wbgt,12.96
Saehan_Recycle,ssp126,near,etccdi_wsdi,24.7
Saehan_Recycle,ssp245,baseline,etccdi_cdd,33.3
Saehan_Recycle,ssp245,baseline,etccdi_cwd,5.0
Saehan_Recycle,ssp245,baseline,etccdi_fd,7.7
Saehan_Recycle,ssp245,baseline,etccdi_r95p,240.48
Saehan_Recycle,ssp245,baseline,etccdi_rx1day,34.06
Saehan_Recycle,ssp245,baseline,etccdi_rx5day,50.76
Saehan_Recycle,ssp245,baseline,etccdi_sdii,12.31
Saehan_Recycle,ssp245,baseline,etccdi_su,0.0
Saehan_Recycle,ssp245,baseline,etccdi_tnn,6.82
Saehan_Recycle,ssp245,baseline,etccdi_tr,8.5
Saehan_Recycle,ssp245,baseline,etccdi_txx,17.1
Saehan_Recycle,ssp245,baseline,etccdi_wbgt,11.96
Saehan_Recycle,ssp245,baseline,etccdi_wsdi,8.0
Saehan_Recycle,ssp245,end,etccdi_cdd,27.4
Saehan_Recycle,ssp245,end,etccdi_cwd,5.1
Saehan_Recycle,ssp245,end,etccdi_fd,2.0
Saehan_Recycle,ssp245,end,etccdi_r95p,347.9
Saehan_Recycle,ssp245,end,etccdi_rx1day,36.72
Saehan_Recycle,ssp245,end,etccdi_rx5day,55.53
Saehan_Recycle,ssp245,end,etccdi_sdii,12.46
Saehan_Recycle,ssp245,end,etccdi_su,11.6
Saehan_Recycle,ssp245,end,etccdi_tnn,9.66
Saehan_Recycle,ssp245,end,etccdi_tr,72.3
Saehan_Recycle,ssp245,end,etccdi_txx,19.64
Saehan_Recycle,ssp245,end,etccdi_wbgt,14.33
Saehan_Recycle,ssp245,end,etccdi_wsdi,70.5
Saehan_Recycle,ssp245,far,etccdi_cdd,35.6
Saehan_Recycle,ssp245,far,etccdi_cwd,5.2
Saehan_Recycle,ssp245,far,etccdi_fd,0.7
Saehan_Recycle,ssp245,far,etccdi_r95p,249.43
Saehan_Recycle,ssp245,far,etccdi_rx1day,33.55
Saehan_Recycle,ssp245,far,etccdi_rx5day,54.8
Saehan_Recycle,ssp245,far,etccdi_sdii,12.72
Saehan_Recycle,ssp245,far,etccdi_su,12.8
Saehan_Recycle,ssp245,far,etccdi_tnn,9.42
Saehan_Recycle,ssp245,far,etccdi_tr,69.7
Saehan_Recycle,ssp245,far,etccdi_txx,19.81
Saehan_Recycle,ssp245,far,etccdi_wbgt,14.49
Saehan_Recycle,ssp245,far,etccdi_wsdi,70.0
Saehan_Recycle,ssp245,mid,etccdi_cdd,27.7
Saehan_Recycle,ssp245,mid,etccdi_cwd,5.2
Saehan_Recycle,ssp245,mid,etccdi_fd,1.3
Saehan_Recycle,ssp245,mid,etccdi_r95p,457.18
Saehan_Recycle,ssp245,mid,etccdi_rx1day,43.37
Saehan_Recycle,ssp245,mid,etccdi_rx5day,65.77
Saehan_Recycle,ssp245,mid,etccdi_sdii,14.26
Saehan_Recycle,ssp245,mid,etccdi_su,5.2
Saehan_Recycle,ssp245,mid,etccdi_tnn,8.96
Saehan_Recycle,ssp245,mid,etccdi_tr,49.0
Saehan_Recycle,ssp245,mid,etccdi_txx,18.94
Saehan_Recycle,ssp245,mid,etccdi_wbgt,13.84
Saehan_Recycle,ssp245,mid,etccdi_wsdi,54.3
Saehan_Recycle,ssp245,near,etccdi_cdd,30.8
Saehan_Recycle,ssp245,near,etccdi_cwd,5.4
Saehan_Recycle,ssp245,near,etccdi_fd,4.2
Saehan_Recycle,ssp245,near,etccdi_r95p,320.72
Saehan_Recycle,ssp245,near,etccdi_rx1day,35.77
Saehan_Recycle,ssp245,near,etccdi_rx5day,59.7
Saehan_Recycle,ssp245,near,etccdi_sdii,12.14
Saehan_Recycle,ssp245,near,etccdi_su,0.2
Saehan_Recycle,ssp245,near,etccdi_tnn,7.6
Saehan_Recycle,ssp245,near,etccdi_tr,14.9
Saehan_Recycle,ssp245,near,etccdi_txx,17.77
Saehan_Recycle,ssp245,near,etccdi_wbgt,12.6
Saehan_Recycle,ssp245,near,etccdi_wsdi,16.4
Saehan_Recycle,ssp370,baseline,etccdi_cdd,31.8
Saehan_Recycle,ssp370,baseline,etccdi_cwd,4.8
Saehan_Recycle,ssp370,baseline,etccdi_fd,8.4
Saehan_Recycle,ssp370,baseline,etccdi_r95p,208.26
Saehan_Recycle,ssp370,baseline,etccdi_rx1day,30.63
Saehan_Recycle,ssp370,baseline,etccdi_rx5day,47.61
Saehan_Recycle,ssp370,baseline,etccdi_sdii,11.11
Saehan_Recycle,ssp370,baseline,etccdi_su,0.1
Saehan_Recycle,ssp370,baseline,etccdi_tnn,6.79
Saehan_Recycle,ssp370,baseline,etccdi_tr,7.4
Saehan_Recycle,ssp370,baseline,etccdi_txx,17.12
Saehan_Recycle,ssp370,baseline,etccdi_wbgt,12.07
Saehan_Recycle,ssp370,baseline,etccdi_wsdi,10.6
Saehan_Recycle,ssp370,end,etccdi_cdd,37.3
Saehan_Recycle,ssp370,end,etccdi_cwd,6.6
Saehan_Recycle,ssp370,end,etccdi_fd,0.2
Saehan_Recycle,ssp370,end,etccdi_r95p,481.39
Saehan_Recycle,ssp370,end,etccdi_rx1day,41.59
Saehan_Recycle,ssp370,end,etccdi_rx5day,67.96
Saehan_Recycle,ssp370,end,etccdi_sdii,14.8
Saehan_Recycle,ssp370,end,etccdi_su,48.1
Saehan_Recycle,ssp370,end,etccdi_tnn,11.0
Saehan_Recycle,ssp370,end,etccdi_tr,97.5
Saehan_Recycle,ssp370,end,etccdi_txx,20.76
Saehan_Recycle,ssp370,end,etccdi_wbgt,15.74
Saehan_Recycle,ssp370,end,etccdi_wsdi,97.1
Saehan_Recycle,ssp370,far,etccdi_cdd,26.2
Saehan_Recycle,ssp370,far,etccdi_cwd,5.6
Saehan_Recycle,ssp370,far,etccdi_fd,0.0
Saehan_Recycle,ssp370,far,etccdi_r95p,583.17
Saehan_Recycle,ssp370,far,etccdi_rx1day,47.51
Saehan_Recycle,ssp370,far,etccdi_rx5day,73.77
Saehan_Recycle,ssp370,far,etccdi_sdii,14.77
Saehan_Recycle,ssp370,far,etccdi_su,35.0
Saehan_Recycle,ssp370,far,etccdi_tnn,10.47
Saehan_Recycle,ssp370,far,etccdi_tr,85.2
Saehan_Recycle,ssp370,far,etccdi_txx,20.51
Saehan_Recycle,ssp370,far,etccdi_wbgt,15.37
Saehan_Recycle,ssp370,far,etccdi_wsdi,85.6
Saehan_Recycle,ssp370,mid,etccdi_cdd,37.6
Saehan_Recycle,ssp370,mid,etccdi_cwd,6.2
Saehan_Recycle,ssp370,mid,etccdi_fd,4.5
Saehan_Recycle,ssp370,mid,etccdi_r95p,451.54
Saehan_Recycle,ssp370,mid,etccdi_rx1day,39.89
Saehan_Recycle,ssp370,mid,etccdi_rx5day,66.56
Saehan_Recycle,ssp370,mid,etccdi_sdii,13.88
Saehan_Recycle,ssp370,mid,etccdi_su,0.2
Saehan_Recycle,ssp370,mid,etccdi_tnn,8.36
Saehan_Recycle,ssp370,mid,etccdi_tr,30.5
Saehan_Recycle,ssp370,mid,etccdi_txx,18.47
Saehan_Recycle,ssp370,mid,etccdi_wbgt,13.43
Saehan_Recycle,ssp370,mid,etccdi_wsdi,41.2
Saehan_Recycle,ssp370,near,etccdi_cdd,35.3
Saehan_Recycle,ssp370,near,etccdi_cwd,5.0
Saehan_Recycle,ssp370,near,etccdi_fd,3.8
Saehan_Recycle,ssp370,near,etccdi_r95p,324.45
Saehan_Recycle,ssp370,near,etccdi_rx1day,36.22
Saehan_Recycle,ssp370,near,etccdi_rx5day,59.52
Saehan_Recycle,ssp370,near,etccdi_sdii,13.08
Saehan_Recycle,ssp370,near,etccdi_su,0.1
Saehan_Recycle,ssp370,near,etccdi_tnn,7.71
Saehan_Recycle,ssp370,near,etccdi_tr,14.8
Saehan_Recycle,ssp370,near,etccdi_txx,17.95
Saehan_Recycle,ssp370,near,etccdi_wbgt,12.88
Saehan_Recycle,ssp370,near,etccdi_wsdi,19.1
Saehan_Recycle,ssp585,baseline,etccdi_cdd,29.4
Saehan_Recycle,ssp585,baseline,etccdi_cwd,5.7
Saehan_Recycle,ssp585,baseline,etccdi_fd,9.1
Saehan_Recycle,ssp585,baseline,etccdi_r95p,279.49
Saehan_Recycle,ssp585,baseline,etccdi_rx1day,32.29
Saehan_Recycle,ssp585,baseline,etccdi_rx5day,52.35
Saehan_Recycle,ssp585,baseline,etccdi_sdii,11.72
Saehan_Recycle,ssp585,baseline,etccdi_su,0.1
Saehan_Recycle,ssp585,baseline,etccdi_tnn,7.05
Saehan_Recycle,ssp585,baseline,etccdi_tr,13.5
Saehan_Recycle,ssp585,baseline,etccdi_txx,17.35
Saehan_Recycle,ssp585,baseline,etccdi_wbgt,12.22
Saehan_Recycle,ssp585,baseline,etccdi_wsdi,10.3
Saehan_Recycle,ssp585,end,etccdi_cdd,32.1
Saehan_Recycle,ssp585,end,etccdi_cwd,6.0
Saehan_Recycle,ssp585,end,etccdi_fd,0.0
Saehan_Recycle,ssp585,end,etccdi_r95p,572.34
Saehan_Recycle,ssp585,end,etccdi_rx1day,48.82
Saehan_Recycle,ssp585,end,etccdi_rx5day,76.62
Saehan_Recycle,ssp585,end,etccdi_sdii,16.04
Saehan_Recycle,ssp585,end,etccdi_su,86.0
Saehan_Recycle,ssp585,end,etccdi_tnn,12.46
Saehan_Recycle,ssp585,end,etccdi_tr,129.7
Saehan_Recycle,ssp585,end,etccdi_txx,22.33
Saehan_Recycle,ssp585,end,etccdi_wbgt,17.12
Saehan_Recycle,ssp585,end,etccdi_wsdi,119.1
Saehan_Recycle,ssp585,far,etccdi_cdd,34.4
Saehan_Recycle,ssp585,far,etccdi_cwd,6.0
Saehan_Recycle,ssp585,far,etccdi_fd,0.0
Saehan_Recycle,ssp585,far,etccdi_r95p,578.2
Saehan_Recycle,ssp585,far,etccdi_rx1day,47.91
Saehan_Recycle,ssp585,far,etccdi_rx5day,72.73
Saehan_Recycle,ssp585,far,etccdi_sdii,15.26
Saehan_Recycle,ssp585,far,etccdi_su,66.9
Saehan_Recycle,ssp585,far,etccdi_tnn,11.76
Saehan_Recycle,ssp585,far,etccdi_tr,115.0
Saehan_Recycle,ssp585,far,etccdi_txx,21.67
Saehan_Recycle,ssp585,far,etccdi_wbgt,16.34
Saehan_Recycle,ssp585,far,etccdi_wsdi,105.2
Saehan_Recycle,ssp585,mid,etccdi_cdd,31.4
Saehan_Recycle,ssp585,mid,etccdi_cwd,5.7
Saehan_Recycle,ssp585,mid,etccdi_fd,1.0
Saehan_Recycle,ssp585,mid,etccdi_r95p,460.28
Saehan_Recycle,ssp585,mid,etccdi_rx1day,43.25
Saehan_Recycle,ssp585,mid,etccdi_rx5day,69.35
Saehan_Recycle,ssp585,mid,etccdi_sdii,13.95
Saehan_Recycle,ssp585,mid,etccdi_su,6.2
Saehan_Recycle,ssp585,mid,etccdi_tnn,9.27
Saehan_Recycle,ssp585,mid,etccdi_tr,59.9
Saehan_Recycle,ssp585,mid,etccdi_txx,19.43
Saehan_Recycle,ssp585,mid,etccdi_wbgt,14.21
Saehan_Recycle,ssp585,mid,etccdi_wsdi,57.5
Saehan_Recycle,ssp585,near,etccdi_cdd,36.0
Saehan_Recycle,ssp585,near,etccdi_cwd,5.7
Saehan_Recycle,ssp585,near,etccdi_fd,5.3
Saehan_Recycle,ssp585,near,etccdi_r95p,190.65
Saehan_Recycle,ssp585,near,etccdi_rx1day,30.78
Saehan_Recycle,ssp585,near,etccdi_rx5day,47.9
Saehan_Recycle,ssp585,near,etccdi_sdii,11.47
Saehan_Recycle,ssp585,near,etccdi_su,1.0
Saehan_Recycle,ssp585,near,etccdi_tnn,7.63
Saehan_Recycle,ssp585,near,etccdi_tr,21.2
Saehan_Recycle,ssp585,near,etccdi_txx,17.89
Saehan_Recycle,ssp585,near,etccdi_wbgt,12.64
Saehan_Recycle,ssp585,near,etccdi_wsdi,18.2
Shandong_OCI,ssp126,baseline,etccdi_cdd,39.1
Shandong_OCI,ssp126,baseline,etccdi_cwd,5.8
Shandong_OCI,ssp126,baseline,etccdi_fd,68.0
Shandong_OCI,ssp126,baseline,etccdi_r95p,253.48
Shandong_OCI,ssp126,baseline,etccdi_rx1day,29.38
Shandong_OCI,ssp126,baseline,etccdi_rx5day,46.22
Shandong_OCI,ssp126,baseline,etccdi_sdii,11.42
Shandong_OCI,ssp126,baseline,etccdi_su,145.7
Shandong_OCI,ssp126,baseline,etccdi_tnn,4.95
Shandong_OCI,ssp126,baseline,etccdi_tr,86.8
Shandong_OCI,ssp126,baseline,etccdi_txx,28.31
Shandong_OCI,ssp126,baseline,etccdi_wbgt,15.53
Shandong_OCI,ssp126,baseline,etccdi_wsdi,5.8
Shandong_OCI,ssp126,end,etccdi_cdd,38.4
Shandong_OCI,ssp126,end,etccdi_cwd,5.8
Shandong_OCI,ssp126,end,etccdi_fd,55.8
Shandong_OCI,ssp126,end,etccdi_r95p,356.16
Shandong_OCI,ssp126,end,etccdi_rx1day,32.77
Shandong_OCI,ssp126,end,etccdi_rx5day,53.63
Shandong_OCI,ssp126,end,etccdi_sdii,12.36
Shandong_OCI,ssp126,end,etccdi_su,158.1
Shandong_OCI,ssp126,end,etccdi_tnn,6.37
Shandong_OCI,ssp126,end,etccdi_tr,103.2
Shandong_OCI,ssp126,end,etccdi_txx,28.98
Shandong_OCI,ssp126,end,etccdi_wbgt,16.57
Shandong_OCI,ssp126,end,etccdi_wsdi,8.7
Shandong_OCI,ssp126,far,etccdi_cdd,43.6
Shandong_OCI,ssp126,far,etccdi_cwd,6.3
Shandong_OCI,ssp126,far,etccdi_fd,50.2
Shandong_OCI,ssp126,far,etccdi_r95p,435.12
Shandong_OCI,ssp126,far,etccdi_rx1day,31.83
Shandong_OCI,ssp126,far,etccdi_rx5day,59.38
Shandong_OCI,ssp126,far,etccdi_sdii,13.69
Shandong_OCI,ssp126,far,etccdi_su,157.0
Shandong_OCI,ssp126,far,etccdi_tnn,6.23
Shandong_OCI,ssp126,far,etccdi_tr,100.7
Shandong_OCI,ssp126,far,etccdi_txx,29.71
Shandong_OCI,ssp126,far,etccdi_wbgt,17.01
Shandong_OCI,ssp126,far,etccdi_wsdi,16.2
Shandong_OCI,ssp126,mid,etccdi_cdd,39.7
Shandong_OCI,ssp126,mid,etccdi_cwd,5.9
Shandong_OCI,ssp126,mid,etccdi_fd,56.7
Shandong_OCI,ssp126,mid,etccdi_r95p,253.16
Shandong_OCI,ssp126,mid,etccdi_rx1day,29.29
Shandong_OCI,ssp126,mid,etccdi_rx5day,45.72
Shandong_OCI,ssp126,mid,etccdi_sdii,10.8
Shandong_OCI,ssp126,mid,etccdi_su,165.1
Shandong_OCI,ssp126,mid,etccdi_tnn,5.8
Shandong_OCI,ssp126,mid,etccdi_tr,102.8
Shandong_OCI,ssp126,mid,etccdi_txx,30.04
Shandong_OCI,ssp126,mid,etccdi_wbgt,16.62
Shandong_OCI,ssp126,mid,etccdi_wsdi,11.7
Shandong_OCI,ssp126,near,etccdi_cdd,35.8
Shandong_OCI,ssp126,near,etccdi_cwd,6.0
Shandong_OCI,ssp126,near,etccdi_fd,60.2
Shandong_OCI,ssp126,near,etccdi_r95p,173.14
Shandong_OCI,ssp126,near,etccdi_rx1day,24.4
Shandong_OCI,ssp126,near,etccdi_rx5day,42.91
Shandong_OCI,ssp126,near,etccdi_sdii,10.43
Shandong_OCI,ssp126,near,etccdi_su,156.1
Shandong_OCI,ssp126,near,etccdi_tnn,5.46
Shandong_OCI,ssp126,near,etccdi_tr,97.7
Shandong_OCI,ssp126,near,etccdi_txx,28.75
Shandong_OCI,ssp126,near,etccdi_wbgt,16.09
Shandong_OCI,ssp126,near,etccdi_wsdi,12.0
Shandong_OCI,ssp245,baseline,etccdi_cdd,31.9
Shandong_OCI,ssp245,baseline,etccdi_cwd,6.6
Shandong_OCI,ssp245,baseline,etccdi_fd,71.1
Shandong_OCI,ssp245,baseline,etccdi_r95p,180.56
Shandong_OCI,ssp245,baseline,etccdi_rx1day,25.12
Shandong_OCI,ssp245,baseline,etccdi_rx5day,39.59
Shandong_OCI,ssp245,baseline,etccdi_sdii,9.44
Shandong_OCI,ssp245,baseline,etccdi_su,142.0
Shandong_OCI,ssp245,baseline,etccdi_tnn,4.53
Shandong_OCI,ssp245,baseline,etccdi_tr,88.3
Shandong_OCI,ssp245,baseline,etccdi_txx,28.04
Shandong_OCI,ssp245,baseline,etccdi_wbgt,15.28
Shandong_OCI,ssp245,baseline,etccdi_wsdi,7.4
Shandong_OCI,ssp245,end,etccdi_cdd,39.1
Shandong_OCI,ssp245,end,etccdi_cwd,5.9
Shandong_OCI,ssp245,end,etccdi_fd,46.1
Shandong_OCI,ssp245,end,etccdi_r95p,437.65
Shandong_OCI,ssp245,end,etccdi_rx1day,34.43
Shandong_OCI,ssp245,end,etccdi_rx5day,57.35
Shandong_OCI,ssp245,end,etccdi_sdii,13.48
Shandong_OCI,ssp245,end,etccdi_su,169.3
Shandong_OCI,ssp245,end,etccdi_tnn,6.83
Shandong_OCI,ssp245,end,etccdi_tr,115.2
Shandong_OCI,ssp245,end,etccdi_txx,30.79
Shandong_OCI,ssp245,end,etccdi_wbgt,17.52
Shandong_OCI,ssp245,end,etccdi_wsdi,18.8
Shandong_OCI,ssp245,far,etccdi_cdd,39.0
Shandong_OCI,ssp245,far,etccdi_cwd,4.9
Shandong_OCI,ssp245,far,etccdi_fd,42.7
Shandong_OCI,ssp245,far,etccdi_r95p,305.65
Shandong_OCI,ssp245,far,etccdi_rx1day,29.11
Shandong_OCI,ssp245,far,etccdi_rx5day,46.35
Shandong_OCI,ssp245,far,etccdi_sdii,11.45
Shandong_OCI,ssp245,far,etccdi_su,173.4
Shandong_OCI,ssp245,far,etccdi_tnn,6.57
Shandong_OCI,ssp245,far,etccdi_tr,115.9
Shandong_OCI,ssp245,far,etccdi_txx,31.52
Shandong_OCI,ssp245,far,etccdi_wbgt,17.71
Shandong_OCI,ssp245,far,etccdi_wsdi,23.8
Shandong_OCI,ssp245,mid,etccdi_cdd,41.8
Shandong_OCI,ssp245,mid,etccdi_cwd,6.0
Shandong_OCI,ssp245,mid,etccdi_fd,48.7
Shandong_OCI,ssp245,mid,etccdi_r95p,388.96
Shandong_OCI,ssp245,mid,etccdi_rx1day,33.15
Shandong_OCI,ssp245,mid,etccdi_rx5day,52.72
Shandong_OCI,ssp245,mid,etccdi_sdii,12.47
Shandong_OCI,ssp245,mid,etccdi_su,163.8
Shandong_OCI,ssp245,mid,etccdi_tnn,6.39
Shandong_OCI,ssp245,mid,etccdi_tr,104.0
Shandong_OCI,ssp245,mid,etccdi_txx,29.91
Shandong_OCI,ssp245,mid,etccdi_wbgt,17.01
Shandong_OCI,ssp245,mid,etccdi_wsdi,14.6
Shandong_OCI,ssp245,near,etccdi_cdd,30.8
Shandong_OCI,ssp245,near,etccdi_cwd,6.6
Shandong_OCI,ssp245,near,etccdi_fd,64.6
Shandong_OCI,ssp245,near,etccdi_r95p,241.71
Shandong_OCI,ssp245,near,etccdi_rx1day,27.4
Shandong_OCI,ssp245,near,etccdi_rx5day,44.76
Shandong_OCI,ssp245,near,etccdi_sdii,10.46
Shandong_OCI,ssp245,near,etccdi_su,148.7
Shandong_OCI,ssp245,near,etccdi_tnn,5.1
Shandong_OCI,ssp245,near,etccdi_tr,89.3
Shandong_OCI,ssp245,near,etccdi_txx,27.71
Shandong_OCI,ssp245,near,etccdi_wbgt,15.55
Shandong_OCI,ssp245,near,etccdi_wsdi,9.5
Shandong_OCI,ssp370,baseline,etccdi_cdd,35.4
Shandong_OCI,ssp370,baseline,etccdi_cwd,5.7
Shandong_OCI,ssp370,baseline,etccdi_fd,71.6
Shandong_OCI,ssp370,baseline,etccdi_r95p,293.87
Shandong_OCI,ssp370,baseline,etccdi_rx1day,31.6
Shandong_OCI,ssp370,baseline,etccdi_rx5day,49.95
Shandong_OCI,ssp370,baseline,etccdi_sdii,11.55
Shandong_OCI,ssp370,baseline,etccdi_su,141.2
Shandong_OCI,ssp370,baseline,etccdi_tnn,4.25
Shandong_OCI,ssp370,baseline,etccdi_tr,78.1
Shandong_OCI,ssp370,baseline,etccdi_txx,27.45
Shandong_OCI,ssp370,baseline,etccdi_wbgt,15.26
Shandong_OCI,ssp370,baseline,etccdi_wsdi,6.3
Shandong_OCI,ssp370,end,etccdi_cdd,37.5
Shandong_OCI,ssp370,end,etccdi_cwd,5.7
Shandong_OCI,ssp370,end,etccdi_fd,29.6
Shandong_OCI,ssp370,end,etccdi_r95p,409.03
Shandong_OCI,ssp370,end,etccdi_rx1day,35.57
Shandong_OCI,ssp370,end,etccdi_rx5day,66.97
Shandong_OCI,ssp370,end,etccdi_sdii,14.48
Shandong_OCI,ssp370,end,etccdi_su,177.7
Shandong_OCI,ssp370,end,etccdi_tnn,8.28
Shandong_OCI,ssp370,end,etccdi_tr,131.2
Shandong_OCI,ssp370,end,etccdi_txx,32.02
Shandong_OCI,ssp370,end,etccdi_wbgt,18.88
Shandong_OCI,ssp370,end,etccdi_wsdi,28.8
Shandong_OCI,ssp370,far,etccdi_cdd,32.7
Shandong_OCI,ssp370,far,etccdi_cwd,5.6
Shandong_OCI,ssp370,far,etccdi_fd,35.6
Shandong_OCI,ssp370,far,etccdi_r95p,475.05
Shandong_OCI,ssp370,far,etccdi_rx1day,38.27
Shandong_OCI,ssp370,far,etccdi_rx5day,64.77
Shandong_OCI,ssp370,far,etccdi_sdii,14.36
Shandong_OCI,ssp370,far,etccdi_su,160.1
Shandong_OCI,ssp370,far,etccdi_tnn,7.7
Shandong_OCI,ssp370,far,etccdi_tr,117.8
Shandong_OCI,ssp370,far,etccdi_txx,30.72
Shandong_OCI,ssp370,far,etccdi_wbgt,18.23
Shandong_OCI,ssp370,far,etccdi_wsdi,26.7
Shandong_OCI,ssp370,mid,etccdi_cdd,42.2
Shandong_OCI,ssp370,mid,etccdi_cwd,6.3
Shandong_OCI,ssp370,mid,etccdi_fd,53.1
Shandong_OCI,ssp370,mid,etccdi_r95p,359.67
Shandong_OCI,ssp370,mid,etccdi_rx1day,31.38
Shandong_OCI,ssp370,mid,etccdi_rx5day,52.09
Shandong_OCI,ssp370,mid,etccdi_sdii,13.45
Shandong_OCI,ssp370,mid,etccdi_su,160.0
Shandong_OCI,ssp370,mid,etccdi_tnn,6.12
Shandong_OCI,ssp370,mid,etccdi_tr,99.7
Shandong_OCI,ssp370,mid,etccdi_txx,28.93
Shandong_OCI,ssp370,mid,etccdi_wbgt,16.57
Shandong_OCI,ssp370,mid,etccdi_wsdi,14.8
